Order_ID,Order_Date,Customer_ID,Customer_Name,City,State,Category,Product,Quantity,Sales,Discount,Profit,Payment_Mode
ORD_04120,2025-03-27,CUS_04120,Customer_005,Coimbatore,Tamil Nadu,Furniture,Sofa,2,31908.97,20,4427.37,Credit Card
ORD_04121,2025-03-27,CUS_04121,Customer_062,Vadodara,Gujarat,Furniture,Bookshelf,5,27233.31,20,4743.55,Credit Card
ORD_04122,2025-03-27,CUS_04122,Customer_137,Noida,Delhi,Electronics,Smartwatch,3,13596.11,0,1700.22,Credit Card
ORD_04123,2025-03-27,CUS_04123,Customer_071,Hyderabad,Telangana,Electronics,Laptop,1,41858.74,15,5592.24,UPI
ORD_04124,2025-03-28,CUS_04124,Customer_124,Hyderabad,Telangana,Clothing,Jacket,3,9595.88,5,2202.12,Cash on Delivery
ORD_04125,2025-03-28,CUS_04125,Customer_132,Delhi,Delhi,Home & Kitchen,Cookware Set,2,7360.48,5,1686.38,UPI
ORD_04126,2025-03-29,CUS_04126,Customer_075,Jaipur,Rajasthan,Clothing,Jacket,5,17108.04,5,1389.15,Net Banking
ORD_04127,2025-03-30,CUS_04127,Customer_042,Kolkata,West Bengal,Electronics,Headphones,3,6630.81,15,750.87,Credit Card
ORD_04128,2025-03-31,CUS_04128,Customer_097,Hyderabad,Telangana,Electronics,Laptop,1,42188.81,10,9230.28,Net Banking
ORD_04129,2025-03-31,CUS_04129,Customer_045,Gurugram,Delhi,Home & Kitchen,Bedsheet,5,6332.05,15,1170.93,Cash on Delivery
ORD_04130,2025-03-31,CUS_04130,Customer_004,Kolkata,West Bengal,Electronics,Smartphone,2,42296.98,15,6122.99,UPI
ORD_04131,2025-03-31,CUS_04131,Customer_103,Delhi,Delhi,Electronics,Smartphone,1,26062.16,5,3372.04,Credit Card
ORD_04132,2025-04-02,CUS_04132,Customer_082,Coimbatore,Tamil Nadu,Clothing,T-Shirt,3,2709.13,0,331.74,Debit Card
ORD_04133,2025-04-02,CUS_04133,Customer_084,Chennai,Tamil Nadu,Home & Kitchen,Cookware Set,2,6421.41,5,446.51,Cash on Delivery
ORD_04134,2025-04-02,CUS_04134,Customer_116,Coimbatore,Tamil Nadu,Clothing,Sneakers,4,9012.11,20,1639.54,Debit Card
ORD_04135,2025-04-02,CUS_04135,Customer_143,Jaipur,Rajasthan,Home & Kitchen,Mixer Grinder,4,15988.33,15,3634.52,Credit Card
ORD_04136,2025-04-04,CUS_04136,Customer_025,Durgapur,West Bengal,Electronics,Laptop,1,46209.83,10,11097.5,UPI
ORD_04137,2025-04-05,CUS_04137,Customer_083,Mumbai,Maharashtra,Furniture,Bookshelf,4,24692.77,10,4088.17,Net Banking
ORD_04138,2025-04-05,CUS_04138,Customer_080,Mumbai,Maharashtra,Furniture,Bookshelf,3,14937.11,10,2351.89,Debit Card
ORD_04139,2025-04-07,CUS_04139,Customer_029,Delhi,Delhi,Home & Kitchen,Mixer Grinder,1,4842.93,5,666.0,Credit Card
ORD_04140,2025-04-07,CUS_04140,Customer_038,Warangal,Telangana,Home & Kitchen,Bedsheet,5,6291.35,10,1306.84,Net Banking
ORD_04141,2025-04-08,CUS_04141,Customer_075,Ahmedabad,Gujarat,Electronics,Smartwatch,1,5508.77,0,1152.44,UPI
ORD_04142,2025-04-08,CUS_04142,Customer_017,Delhi,Delhi,Electronics,Smartphone,4,106684.43,0,22226.63,Credit Card
ORD_04143,2025-04-08,CUS_04143,Customer_109,Jaipur,Rajasthan,Furniture,Study Table,3,25047.51,5,3885.82,Net Banking
ORD_04144,2025-04-09,CUS_04144,Customer_006,Madurai,Tamil Nadu,Home & Kitchen,Mixer Grinder,1,4134.11,20,437.85,Cash on Delivery
ORD_04145,2025-04-11,CUS_04145,Customer_042,Howrah,West Bengal,Clothing,Sneakers,2,5697.01,0,928.0,Cash on Delivery
ORD_04146,2025-04-11,CUS_04146,Customer_008,Durgapur,West Bengal,Clothing,Jeans,3,6183.3,0,1048.83,Cash on Delivery
ORD_04147,2025-04-12,CUS_04147,Customer_132,Delhi,Delhi,Electronics,Headphones,1,2096.49,5,274.28,Debit Card
ORD_04148,2025-04-14,CUS_04148,Customer_132,Nizamabad,Telangana,Home & Kitchen,Mixer Grinder,1,3374.44,20,437.33,Debit Card
ORD_04149,2025-04-14,CUS_04149,Customer_017,Warangal,Telangana,Home & Kitchen,Cookware Set,2,6159.56,5,1388.82,UPI
ORD_04150,2025-04-16,CUS_04150,Customer_130,Jaipur,Rajasthan,Electronics,Headphones,4,7722.27,15,1592.21,Cash on Delivery
ORD_04151,2025-04-16,CUS_04151,Customer_019,Jaipur,Rajasthan,Home & Kitchen,Bedsheet,5,6190.58,10,909.26,Net Banking
ORD_04152,2025-04-16,CUS_04152,Customer_018,Gurugram,Delhi,Furniture,Office Chair,2,11060.33,20,1320.74,Net Banking
ORD_04153,2025-04-16,CUS_04153,Customer_144,Chennai,Tamil Nadu,Home & Kitchen,Cookware Set,3,10075.27,15,1590.2,Cash on Delivery
ORD_04154,2025-04-17,CUS_04154,Customer_003,Mangaluru,Karnataka,Electronics,Smartphone,5,90534.29,20,22265.04,UPI
ORD_04155,2025-04-17,CUS_04155,Customer_073,Pune,Maharashtra,Electronics,Headphones,3,6793.43,10,1386.87,UPI
ORD_04156,2025-04-18,CUS_04156,Customer_122,Durgapur,West Bengal,Home & Kitchen,Cookware Set,3,9391.86,20,484.73,Cash on Delivery
ORD_04157,2025-04-18,CUS_04157,Customer_060,Coimbatore,Tamil Nadu,Furniture,Bookshelf,3,15986.13,0,3446.19,Net Banking
ORD_04158,2025-04-19,CUS_04158,Customer_116,Hyderabad,Telangana,Electronics,Smartphone,4,93240.6,15,13940.21,Net Banking
ORD_04159,2025-04-19,CUS_04159,Customer_100,Durgapur,West Bengal,Furniture,Sofa,1,20734.68,10,4066.06,Net Banking
ORD_04160,2025-04-22,CUS_04160,Customer_006,Durgapur,West Bengal,Furniture,Sofa,2,46116.42,5,7047.47,Debit Card
ORD_04161,2025-04-22,CUS_04161,Customer_046,Ahmedabad,Gujarat,Clothing,Jeans,1,1293.28,20,171.0,Net Banking
ORD_04162,2025-04-22,CUS_04162,Customer_147,Hyderabad,Telangana,Furniture,Office Chair,2,11954.61,0,1094.77,Net Banking
ORD_04163,2025-04-23,CUS_04163,Customer_084,Pune,Maharashtra,Electronics,Headphones,4,8646.44,10,1463.53,UPI
ORD_04164,2025-04-23,CUS_04164,Customer_101,Chennai,Tamil Nadu,Furniture,Office Chair,2,15145.16,5,2914.75,UPI
ORD_04165,2025-04-23,CUS_04165,Customer_020,Bengaluru,Karnataka,Home & Kitchen,Mixer Grinder,2,7671.54,10,689.68,Cash on Delivery
ORD_04166,2025-04-24,CUS_04166,Customer_058,Mumbai,Maharashtra,Furniture,Study Table,2,15425.44,10,1640.82,Net Banking
ORD_04167,2025-04-24,CUS_04167,Customer_081,Howrah,West Bengal,Furniture,Study Table,5,32977.98,20,7548.53,Net Banking
ORD_04168,2025-04-26,CUS_04168,Customer_099,Surat,Gujarat,Electronics,Smartphone,2,47608.17,0,2879.26,Credit Card
ORD_04169,2025-04-27,CUS_04169,Customer_148,Nagpur,Maharashtra,Electronics,Smartwatch,1,5391.51,0,954.78,Debit Card
ORD_04170,2025-04-28,CUS_04170,Customer_057,Jaipur,Rajasthan,Furniture,Bookshelf,4,17722.76,15,3493.73,Net Banking
ORD_04171,2025-04-30,CUS_04171,Customer_013,Mysuru,Karnataka,Clothing,Jeans,2,3430.53,10,731.27,Net Banking
ORD_04172,2025-05-04,CUS_04172,Customer_052,Jaipur,Rajasthan,Home & Kitchen,Bedsheet,1,1094.55,15,121.77,Credit Card
ORD_04173,2025-05-04,CUS_04173,Customer_148,Bengaluru,Karnataka,Home & Kitchen,Mixer Grinder,2,7248.61,15,1350.66,UPI
ORD_04174,2025-05-05,CUS_04174,Customer_085,Gurugram,Delhi,Clothing,Sneakers,3,6438.13,10,1126.17,Credit Card
ORD_04175,2025-05-06,CUS_04175,Customer_043,Gurugram,Delhi,Furniture,Sofa,2,40513.13,5,9845.65,Credit Card
ORD_04176,2025-05-06,CUS_04176,Customer_149,Hyderabad,Telangana,Clothing,Jeans,1,1586.08,5,281.08,Cash on Delivery
ORD_04177,2025-05-06,CUS_04177,Customer_012,Nagpur,Maharashtra,Clothing,Jacket,2,5499.31,15,480.55,Net Banking
ORD_04178,2025-05-06,CUS_04178,Customer_129,Bengaluru,Karnataka,Furniture,Study Table,4,24924.78,20,2966.4,Credit Card
ORD_04179,2025-05-06,CUS_04179,Customer_128,Noida,Delhi,Electronics,Laptop,3,139780.72,15,21868.55,Net Banking
ORD_04180,2025-05-07,CUS_04180,Customer_047,Jaipur,Rajasthan,Electronics,Smartphone,4,109186.04,0,18502.19,Credit Card
ORD_04181,2025-05-07,CUS_04181,Customer_098,Durgapur,West Bengal,Clothing,Sneakers,2,5162.71,5,396.32,Debit Card
ORD_04182,2025-05-07,CUS_04182,Customer_085,Warangal,Telangana,Home & Kitchen,Cookware Set,1,3148.15,10,430.4,UPI
ORD_04183,2025-05-08,CUS_04183,Customer_058,Kolkata,West Bengal,Clothing,Jacket,2,5246.49,15,695.87,Net Banking
ORD_04184,2025-05-08,CUS_04184,Customer_039,Mumbai,Maharashtra,Home & Kitchen,Air Fryer,5,27533.69,20,2022.1,Credit Card
ORD_04185,2025-05-08,CUS_04185,Customer_052,Madurai,Tamil Nadu,Home & Kitchen,Air Fryer,2,11742.45,10,1405.96,Credit Card
ORD_04186,2025-05-11,CUS_04186,Customer_101,Mumbai,Maharashtra,Home & Kitchen,Air Fryer,5,31264.79,10,5072.67,UPI
ORD_04187,2025-05-12,CUS_04187,Customer_063,Vadodara,Gujarat,Clothing,Jeans,2,3637.21,0,473.39,UPI
ORD_04188,2025-05-12,CUS_04188,Customer_054,Delhi,Delhi,Furniture,Bookshelf,5,29178.14,5,6533.6,Cash on Delivery
ORD_04189,2025-05-13,CUS_04189,Customer_001,Nagpur,Maharashtra,Furniture,Study Table,2,15064.89,15,3250.65,Cash on Delivery
ORD_04190,2025-05-13,CUS_04190,Customer_126,Udaipur,Rajasthan,Electronics,Laptop,3,166356.28,0,35698.68,Debit Card
ORD_04191,2025-05-14,CUS_04191,Customer_031,Surat,Gujarat,Home & Kitchen,Air Fryer,5,22185.77,20,2279.29,Debit Card
ORD_04192,2025-05-16,CUS_04192,Customer_027,Nizamabad,Telangana,Furniture,Study Table,1,6126.31,20,885.24,Debit Card
ORD_04193,2025-05-16,CUS_04193,Customer_026,Gurugram,Delhi,Clothing,Jeans,3,5412.02,5,534.87,UPI
ORD_04194,2025-05-16,CUS_04194,Customer_073,Nizamabad,Telangana,Electronics,Smartphone,4,87569.75,0,14812.44,UPI
ORD_04195,2025-05-17,CUS_04195,Customer_078,Delhi,Delhi,Electronics,Headphones,3,7159.95,0,1576.23,Credit Card
ORD_04196,2025-05-17,CUS_04196,Customer_107,Nagpur,Maharashtra,Furniture,Bookshelf,3,14545.74,15,2391.06,UPI
ORD_04197,2025-05-18,CUS_04197,Customer_100,Jaipur,Rajasthan,Furniture,Study Table,5,41199.38,5,2219.23,Debit Card
ORD_04198,2025-05-18,CUS_04198,Customer_011,Mysuru,Karnataka,Electronics,Headphones,5,8787.14,20,1567.58,UPI
ORD_04199,2025-05-19,CUS_04199,Customer_009,Ahmedabad,Gujarat,Home & Kitchen,Mixer Grinder,3,12495.92,5,2397.52,Credit Card
ORD_04200,2025-05-19,CUS_04200,Customer_115,Ahmedabad,Gujarat,Electronics,Smartwatch,3,15111.31,0,1610.26,UPI
ORD_04201,2025-05-19,CUS_04201,Customer_063,Jaipur,Rajasthan,Electronics,Laptop,1,50568.23,15,5496.65,Debit Card
ORD_04202,2025-05-21,CUS_04202,Customer_073,Udaipur,Rajasthan,Furniture,Bookshelf,5,33255.22,0,1868.0,Cash on Delivery
ORD_04203,2025-05-21,CUS_04203,Customer_098,Ahmedabad,Gujarat,Clothing,Jacket,2,6474.17,5,546.02,UPI
ORD_04204,2025-05-24,CUS_04204,Customer_026,Ahmedabad,Gujarat,Clothing,T-Shirt,3,2143.32,20,376.55,UPI
ORD_04205,2025-05-24,CUS_04205,Customer_052,Jodhpur,Rajasthan,Electronics,Smartwatch,4,17521.31,10,3109.79,Net Banking
ORD_04206,2025-05-24,CUS_04206,Customer_098,Noida,Delhi,Electronics,Laptop,2,115418.2,0,21214.38,Debit Card
ORD_04207,2025-05-24,CUS_04207,Customer_090,Chennai,Tamil Nadu,Furniture,Study Table,3,23269.07,0,1208.53,UPI
ORD_04208,2025-05-24,CUS_04208,Customer_096,Warangal,Telangana,Clothing,Sneakers,2,4656.45,15,852.47,Net Banking
ORD_04209,2025-05-25,CUS_04209,Customer_070,Howrah,West Bengal,Electronics,Laptop,4,213731.37,0,39011.16,Debit Card
ORD_04210,2025-05-25,CUS_04210,Customer_083,Delhi,Delhi,Clothing,T-Shirt,3,2195.92,20,428.7,Net Banking
ORD_04211,2025-05-26,CUS_04211,Customer_075,Jaipur,Rajasthan,Electronics,Smartphone,2,41195.21,5,5697.55,Cash on Delivery
ORD_04212,2025-05-27,CUS_04212,Customer_122,Pune,Maharashtra,Clothing,Jeans,4,5322.99,20,776.39,Cash on Delivery
ORD_04213,2025-05-27,CUS_04213,Customer_099,Chennai,Tamil Nadu,Furniture,Office Chair,4,25640.7,10,2249.75,Debit Card
ORD_04214,2025-05-28,CUS_04214,Customer_150,Surat,Gujarat,Home & Kitchen,Cookware Set,2,6379.41,15,771.81,Net Banking
ORD_04215,2025-05-29,CUS_04215,Customer_079,Ahmedabad,Gujarat,Furniture,Bookshelf,2,8545.35,20,460.07,Credit Card
ORD_04216,2025-05-31,CUS_04216,Customer_101,Hyderabad,Telangana,Furniture,Sofa,4,69345.24,20,12155.62,Credit Card
ORD_04217,2025-05-31,CUS_04217,Customer_053,Nagpur,Maharashtra,Home & Kitchen,Mixer Grinder,5,21104.17,0,3392.3,UPI
ORD_04218,2025-06-02,CUS_04218,Customer_143,Nizamabad,Telangana,Home & Kitchen,Cookware Set,3,10890.92,0,2172.98,UPI
ORD_04219,2025-06-02,CUS_04219,Customer_023,Mangaluru,Karnataka,Home & Kitchen,Mixer Grinder,1,3606.75,15,500.12,Net Banking
ORD_04220,2025-06-02,CUS_04220,Customer_037,Kolkata,West Bengal,Furniture,Office Chair,3,19754.35,5,2158.39,UPI
ORD_04221,2025-06-02,CUS_04221,Customer_061,Bengaluru,Karnataka,Home & Kitchen,Mixer Grinder,5,21809.64,10,4039.69,Cash on Delivery
ORD_04222,2025-06-03,CUS_04222,Customer_014,Howrah,West Bengal,Clothing,Jacket,3,10256.03,0,1377.27,UPI
ORD_04223,2025-06-05,CUS_04223,Customer_073,Durgapur,West Bengal,Home & Kitchen,Air Fryer,1,6364.16,0,499.27,Debit Card
ORD_04224,2025-06-09,CUS_04224,Customer_059,Chennai,Tamil Nadu,Electronics,Headphones,3,5851.34,20,1102.9,UPI
ORD_04225,2025-06-09,CUS_04225,Customer_127,Nagpur,Maharashtra,Electronics,Laptop,4,187022.26,10,22343.3,Debit Card
ORD_04226,2025-06-09,CUS_04226,Customer_138,Vadodara,Gujarat,Electronics,Headphones,5,12504.97,10,2823.8,Debit Card
ORD_04227,2025-06-09,CUS_04227,Customer_128,Mumbai,Maharashtra,Home & Kitchen,Mixer Grinder,5,19213.57,5,1062.55,Debit Card
ORD_04228,2025-06-10,CUS_04228,Customer_108,Surat,Gujarat,Furniture,Office Chair,3,15115.38,20,2210.88,UPI
ORD_04229,2025-06-10,CUS_04229,Customer_003,Jaipur,Rajasthan,Furniture,Study Table,5,38320.04,15,4373.41,Credit Card
ORD_04230,2025-06-10,CUS_04230,Customer_032,Delhi,Delhi,Furniture,Office Chair,4,27586.21,5,5726.36,Net Banking
ORD_04231,2025-06-10,CUS_04231,Customer_021,Madurai,Tamil Nadu,Furniture,Office Chair,2,14185.78,5,1225.15,Cash on Delivery
ORD_04232,2025-06-10,CUS_04232,Customer_054,Surat,Gujarat,Furniture,Office Chair,2,10142.99,15,974.24,Credit Card
ORD_04233,2025-06-11,CUS_04233,Customer_115,Ahmedabad,Gujarat,Furniture,Bookshelf,2,12705.29,5,1535.49,UPI
ORD_04234,2025-06-11,CUS_04234,Customer_119,Howrah,West Bengal,Electronics,Laptop,3,157811.66,5,10316.53,Credit Card
ORD_04235,2025-06-12,CUS_04235,Customer_091,Madurai,Tamil Nadu,Electronics,Headphones,3,7780.5,5,397.92,Net Banking
ORD_04236,2025-06-12,CUS_04236,Customer_015,Coimbatore,Tamil Nadu,Clothing,Jacket,5,13929.92,10,851.41,Cash on Delivery
ORD_04237,2025-06-14,CUS_04237,Customer_019,Madurai,Tamil Nadu,Electronics,Laptop,3,183825.58,0,38328.42,Net Banking
ORD_04238,2025-06-14,CUS_04238,Customer_017,Mysuru,Karnataka,Furniture,Sofa,5,120396.8,0,12618.91,UPI
ORD_04239,2025-06-16,CUS_04239,Customer_047,Noida,Delhi,Furniture,Sofa,1,18579.14,20,1196.91,Cash on Delivery
ORD_04240,2025-06-16,CUS_04240,Customer_073,Madurai,Tamil Nadu,Home & Kitchen,Bedsheet,1,1088.56,10,202.54,Credit Card
ORD_04241,2025-06-17,CUS_04241,Customer_121,Surat,Gujarat,Electronics,Headphones,4,8141.55,20,1737.62,Debit Card
ORD_04242,2025-06-19,CUS_04242,Customer_037,Pune,Maharashtra,Clothing,T-Shirt,5,3372.38,20,732.13,Cash on Delivery
ORD_04243,2025-06-21,CUS_04243,Customer_108,Delhi,Delhi,Electronics,Headphones,2,4445.57,10,950.55,Debit Card
ORD_04244,2025-06-22,CUS_04244,Customer_082,Jodhpur,Rajasthan,Home & Kitchen,Air Fryer,5,23778.57,20,5156.64,Cash on Delivery
ORD_04245,2025-06-23,CUS_04245,Customer_032,Gurugram,Delhi,Furniture,Sofa,2,38667.18,15,3794.74,UPI
ORD_04246,2025-06-24,CUS_04246,Customer_120,Vadodara,Gujarat,Electronics,Laptop,2,75916.5,20,9681.61,Net Banking
ORD_04247,2025-06-24,CUS_04247,Customer_107,Nizamabad,Telangana,Home & Kitchen,Mixer Grinder,1,3442.93,15,433.37,Net Banking
ORD_04248,2025-06-24,CUS_04248,Customer_069,Nizamabad,Telangana,Home & Kitchen,Bedsheet,2,2754.0,10,481.32,UPI
ORD_04249,2025-06-25,CUS_04249,Customer_089,Noida,Delhi,Furniture,Sofa,2,50592.26,0,11296.63,Net Banking
ORD_04250,2025-06-25,CUS_04250,Customer_038,Jaipur,Rajasthan,Furniture,Study Table,2,19339.23,0,3197.56,Debit Card
ORD_04251,2025-06-25,CUS_04251,Customer_115,Jodhpur,Rajasthan,Electronics,Smartphone,2,37754.26,20,7407.56,Credit Card
ORD_04252,2025-06-26,CUS_04252,Customer_076,Warangal,Telangana,Home & Kitchen,Mixer Grinder,1,4397.06,10,1045.53,Debit Card
ORD_04253,2025-06-26,CUS_04253,Customer_019,Bengaluru,Karnataka,Furniture,Office Chair,1,7011.03,0,799.33,Cash on Delivery
ORD_04254,2025-06-29,CUS_04254,Customer_025,Jodhpur,Rajasthan,Clothing,Jeans,3,4790.33,10,270.99,Net Banking
ORD_04255,2025-06-30,CUS_04255,Customer_027,Ahmedabad,Gujarat,Home & Kitchen,Air Fryer,4,24184.57,0,3730.69,Credit Card
ORD_04256,2025-06-30,CUS_04256,Customer_011,Madurai,Tamil Nadu,Furniture,Office Chair,2,13912.39,10,2304.72,Cash on Delivery
ORD_04257,2025-06-30,CUS_04257,Customer_093,Bengaluru,Karnataka,Clothing,Jacket,2,6364.96,5,1581.62,Debit Card
ORD_04258,2025-06-30,CUS_04258,Customer_034,Nizamabad,Telangana,Electronics,Smartwatch,2,10280.63,5,2209.9,Cash on Delivery
ORD_04259,2025-07-01,CUS_04259,Customer_027,Madurai,Tamil Nadu,Furniture,Bookshelf,2,10100.66,20,777.91,Credit Card
ORD_04260,2025-07-01,CUS_04260,Customer_041,Coimbatore,Tamil Nadu,Clothing,Jacket,2,7859.72,0,404.04,Cash on Delivery
ORD_04261,2025-07-02,CUS_04261,Customer_094,Ahmedabad,Gujarat,Home & Kitchen,Cookware Set,2,6320.71,15,969.94,UPI
ORD_04262,2025-07-02,CUS_04262,Customer_146,Ahmedabad,Gujarat,Electronics,Smartwatch,4,17042.84,5,2005.15,UPI
ORD_04263,2025-07-03,CUS_04263,Customer_147,Durgapur,West Bengal,Furniture,Bookshelf,3,16866.28,10,2905.94,Cash on Delivery
ORD_04264,2025-07-03,CUS_04264,Customer_104,Mumbai,Maharashtra,Electronics,Smartwatch,4,21793.62,5,2301.97,Debit Card
ORD_04265,2025-07-03,CUS_04265,Customer_097,Udaipur,Rajasthan,Furniture,Bookshelf,3,13696.6,15,2692.21,Debit Card
ORD_04266,2025-07-03,CUS_04266,Customer_137,Chennai,Tamil Nadu,Furniture,Study Table,1,9667.02,5,2278.77,Cash on Delivery
ORD_04267,2025-07-05,CUS_04267,Customer_080,Kolkata,West Bengal,Clothing,Jacket,4,12638.21,10,795.84,Cash on Delivery
ORD_04268,2025-07-06,CUS_04268,Customer_056,Durgapur,West Bengal,Clothing,T-Shirt,4,2946.99,5,609.3,Net Banking
ORD_04269,2025-07-07,CUS_04269,Customer_122,Gurugram,Delhi,Clothing,Jeans,1,1716.38,15,89.23,Credit Card
ORD_04270,2025-07-07,CUS_04270,Customer_003,Pune,Maharashtra,Furniture,Sofa,4,76992.85,10,9220.98,Net Banking
ORD_04271,2025-07-07,CUS_04271,Customer_004,Warangal,Telangana,Clothing,Jeans,5,7552.17,20,421.52,UPI
ORD_04272,2025-07-08,CUS_04272,Customer_032,Coimbatore,Tamil Nadu,Home & Kitchen,Cookware Set,1,3459.23,0,521.65,Credit Card
ORD_04273,2025-07-09,CUS_04273,Customer_015,Pune,Maharashtra,Electronics,Smartwatch,1,4218.16,10,548.24,Debit Card
ORD_04274,2025-07-10,CUS_04274,Customer_143,Nizamabad,Telangana,Clothing,Sneakers,3,8889.26,0,827.64,Net Banking
ORD_04275,2025-07-10,CUS_04275,Customer_100,Hyderabad,Telangana,Clothing,Jacket,1,2660.57,20,504.16,Debit Card
ORD_04276,2025-07-10,CUS_04276,Customer_116,Delhi,Delhi,Home & Kitchen,Mixer Grinder,1,4114.11,10,1012.34,Net Banking
ORD_04277,2025-07-11,CUS_04277,Customer_101,Bengaluru,Karnataka,Home & Kitchen,Bedsheet,1,1527.46,0,243.77,Debit Card
ORD_04278,2025-07-11,CUS_04278,Customer_061,Madurai,Tamil Nadu,Furniture,Sofa,3,61023.22,5,7039.57,Net Banking
ORD_04279,2025-07-12,CUS_04279,Customer_012,Howrah,West Bengal,Home & Kitchen,Bedsheet,4,4386.57,10,365.29,Credit Card
ORD_04280,2025-07-12,CUS_04280,Customer_053,Gurugram,Delhi,Electronics,Laptop,2,116904.4,5,17718.15,UPI
ORD_04281,2025-07-14,CUS_04281,Customer_130,Bengaluru,Karnataka,Home & Kitchen,Cookware Set,2,6289.85,20,744.49,Cash on Delivery
ORD_04282,2025-07-14,CUS_04282,Customer_015,Hyderabad,Telangana,Home & Kitchen,Air Fryer,4,24355.02,10,1553.89,Debit Card
ORD_04283,2025-07-15,CUS_04283,Customer_041,Hyderabad,Telangana,Furniture,Bookshelf,5,25357.63,10,4971.34,Debit Card
ORD_04284,2025-07-15,CUS_04284,Customer_007,Bengaluru,Karnataka,Furniture,Sofa,4,88325.2,5,7363.85,Net Banking
ORD_04285,2025-07-16,CUS_04285,Customer_114,Mangaluru,Karnataka,Furniture,Office Chair,1,6222.47,5,702.92,Net Banking
ORD_04286,2025-07-16,CUS_04286,Customer_147,Nagpur,Maharashtra,Furniture,Bookshelf,4,21287.0,10,2683.95,Debit Card
ORD_04287,2025-07-16,CUS_04287,Customer_068,Delhi,Delhi,Electronics,Smartphone,1,21435.96,5,3985.16,Debit Card
ORD_04288,2025-07-17,CUS_04288,Customer_096,Jaipur,Rajasthan,Clothing,Sneakers,1,3005.47,5,569.36,UPI
ORD_04289,2025-07-17,CUS_04289,Customer_118,Jaipur,Rajasthan,Clothing,Sneakers,3,7188.17,20,1450.62,UPI
ORD_04290,2025-07-17,CUS_04290,Customer_134,Surat,Gujarat,Electronics,Headphones,1,2061.01,20,231.58,Debit Card
ORD_04291,2025-07-20,CUS_04291,Customer_073,Mangaluru,Karnataka,Home & Kitchen,Air Fryer,1,5194.33,20,420.4,UPI
ORD_04292,2025-07-20,CUS_04292,Customer_135,Gurugram,Delhi,Clothing,T-Shirt,3,2237.23,5,163.71,Cash on Delivery
ORD_04293,2025-07-21,CUS_04293,Customer_028,Jaipur,Rajasthan,Furniture,Study Table,3,26167.03,0,5167.49,UPI
ORD_04294,2025-07-21,CUS_04294,Customer_023,Bengaluru,Karnataka,Home & Kitchen,Bedsheet,1,1233.91,10,293.31,Debit Card
ORD_04295,2025-07-22,CUS_04295,Customer_079,Madurai,Tamil Nadu,Home & Kitchen,Air Fryer,1,5833.76,10,1249.43,Credit Card
ORD_04296,2025-07-25,CUS_04296,Customer_071,Mysuru,Karnataka,Clothing,Jacket,2,6305.78,15,338.0,UPI
ORD_04297,2025-07-26,CUS_04297,Customer_043,Jaipur,Rajasthan,Electronics,Smartphone,2,42787.17,0,7356.8,Cash on Delivery
ORD_04298,2025-07-27,CUS_04298,Customer_031,Gurugram,Delhi,Clothing,Jeans,3,4253.02,20,1039.04,Credit Card
ORD_04299,2025-07-28,CUS_04299,Customer_038,Delhi,Delhi,Clothing,T-Shirt,1,857.85,5,165.57,Credit Card
ORD_04300,2025-07-29,CUS_04300,Customer_013,Mangaluru,Karnataka,Home & Kitchen,Cookware Set,3,8576.42,15,1902.18,Net Banking
ORD_04301,2025-07-29,CUS_04301,Customer_104,Mysuru,Karnataka,Furniture,Sofa,2,42418.52,15,9856.81,UPI
ORD_04302,2025-07-30,CUS_04302,Customer_099,Chennai,Tamil Nadu,Furniture,Study Table,5,43020.26,5,8677.2,Cash on Delivery
ORD_04303,2025-08-02,CUS_04303,Customer_104,Surat,Gujarat,Furniture,Bookshelf,1,5307.99,15,704.72,Credit Card
ORD_04304,2025-08-02,CUS_04304,Customer_063,Surat,Gujarat,Clothing,T-Shirt,4,3327.34,0,299.81,Net Banking
ORD_04305,2025-08-02,CUS_04305,Customer_116,Ahmedabad,Gujarat,Furniture,Study Table,3,25721.07,0,5726.21,Net Banking
ORD_04306,2025-08-03,CUS_04306,Customer_144,Durgapur,West Bengal,Clothing,Sneakers,1,2137.16,20,174.68,Debit Card
ORD_04307,2025-08-03,CUS_04307,Customer_141,Delhi,Delhi,Home & Kitchen,Cookware Set,4,14147.29,0,1555.06,Debit Card
ORD_04308,2025-08-03,CUS_04308,Customer_035,Noida,Delhi,Clothing,Sneakers,5,11581.75,5,669.34,UPI
ORD_04309,2025-08-03,CUS_04309,Customer_136,Coimbatore,Tamil Nadu,Home & Kitchen,Cookware Set,2,6325.05,15,1408.46,Debit Card
ORD_04310,2025-08-06,CUS_04310,Customer_057,Hyderabad,Telangana,Clothing,Jeans,5,9398.1,5,558.14,UPI
ORD_04311,2025-08-06,CUS_04311,Customer_081,Delhi,Delhi,Clothing,Jeans,4,6916.13,10,605.74,Credit Card
ORD_04312,2025-08-06,CUS_04312,Customer_068,Ahmedabad,Gujarat,Clothing,T-Shirt,1,653.88,15,139.76,Credit Card
ORD_04313,2025-08-07,CUS_04313,Customer_039,Gurugram,Delhi,Home & Kitchen,Cookware Set,4,13497.93,5,2304.47,Net Banking
ORD_04314,2025-08-08,CUS_04314,Customer_028,Hyderabad,Telangana,Home & Kitchen,Cookware Set,4,13885.92,5,1331.37,Net Banking
ORD_04315,2025-08-08,CUS_04315,Customer_086,Chennai,Tamil Nadu,Clothing,Sneakers,1,2706.02,15,159.44,Debit Card
